Date,Open,High,Low,Close,Adj Close,Volume
"May 02, 2025",686.32,695.00,685.60,690.33,684.96,"1,215,500"
"May 01, 2025",675.15,675.15,662.46,666.72,661.54,"1,066,300"
"Apr 30, 2025",657.59,669.50,651.46,668.08,662.89,"1,042,100"
"Apr 29, 2025",665.61,673.63,663.00,666.11,660.93,"1,104,000"
"Apr 28, 2025",672.17,674.44,661.08,672.76,667.53,"1,007,600"
"Apr 25, 2025",666.90,681.75,664.59,677.27,669.93,"1,280,900"
"Apr 24, 2025",666.53,678.32,662.56,675.00,667.68,"1,770,700"
"Apr 23, 2025",664.25,666.49,654.79,657.98,650.85,"1,849,700"
"Apr 22, 2025",638.81,645.61,631.00,638.69,631.77,"1,967,000"
"Apr 21, 2025",632.00,633.66,614.06,624.69,617.92,"1,555,100"
"Apr 17, 2025",644.36,647.66,636.93,640.16,633.22,"1,439,900"
"Apr 16, 2025",647.00,653.13,624.17,634.93,628.05,"4,028,300"
"Apr 15, 2025",679.38,687.53,676.69,683.16,675.76,"2,105,600"
"Apr 14, 2025",676.44,680.03,662.73,672.87,665.58,"1,574,000"
"Apr 11, 2025",656.06,672.00,651.39,668.81,661.56,"2,163,600"
"Apr 10, 2025",656.17,661.66,627.63,649.55,642.51,"2,989,900"
"Apr 09, 2025",618.02,692.29,606.87,687.26,679.81,"3,866,700"
"Apr 08, 2025",632.02,637.90,582.89,595.37,588.92,"2,585,200"
"Apr 07, 2025",586.50,652.85,578.51,615.84,609.17,"4,179,100"
"Apr 04, 2025",621.95,626.38,597.69,605.55,598.99,"4,017,000"
"Apr 03, 2025",649.53,650.97,622.82,623.22,616.46,"2,877,100"
"Apr 02, 2025",664.39,676.39,660.83,669.01,661.76,"1,119,000"
"Apr 01, 2025",664.57,670.64,656.35,667.34,660.11,"1,212,600"
"Mar 31, 2025",660.26,665.16,652.88,662.63,655.45,"1,685,000"
"Mar 28, 2025",685.13,687.44,672.05,674.58,667.27,"1,393,000"
"Mar 27, 2025",698.49,702.48,689.00,690.63,683.14,"1,285,500"
"Mar 26, 2025",715.90,719.99,702.24,705.76,698.11,"1,266,500"
"Mar 25, 2025",732.06,735.00,725.42,726.74,718.86,"1,244,300"
"Mar 24, 2025",728.03,731.95,726.34,727.84,719.95,"1,104,400"
"Mar 21, 2025",711.79,721.36,711.21,716.22,708.46,"1,967,200"
"Mar 20, 2025",725.01,735.40,724.23,734.06,726.10,"1,282,400"
"Mar 19, 2025",729.11,746.75,725.06,734.91,726.94,"1,080,500"
"Mar 18, 2025",729.90,734.19,719.99,731.11,723.19,"1,007,300"
"Mar 17, 2025",718.05,734.55,717.21,730.33,722.41,"1,423,300"
"Mar 14, 2025",707.68,720.03,705.36,714.00,706.26,"1,367,500"
"Mar 13, 2025",697.84,705.30,688.26,694.59,687.06,"1,399,500"
